Astro	231017	mms1_fpi_fast_l2_des-moms	YYYYMMDDHHMMSS_MMS	mms/mms1/fpi/fast/l2/des-moms	YYYY_MM	92	18157	18157	0	0	0	0	0	0	0	0	2015-07-15T14:00:00	2023-08-31T22:00:00
Astro	231017	mms1_fpi_fast_l2_des-momsaux	YYYYMMDDHHMMSS_MMS	mms/mms1/fpi/fast/l2/des-momsaux	YYYY_MM	70	13700	13700	0	0	0	0	0	0	0	0	2015-09-01T00:00:00	2023-08-31T22:00:00
Astro	231017	mms1_fpi_fast_l2_des-partmoms	YYYYMMDDHHMMSS_MMS	mms/mms1/fpi/fast/l2/des-partmoms	YYYY_MM	63	12354	12354	0	0	0	0	0	0	0	0	2015-09-01T00:00:00	2021-06-19T22:00:00
Astro	231017	mms1_fpi_fast_l2_dis-dist	YYYYMMDDHHMMSS_MMS	mms/mms1/fpi/fast/l2/dis-dist	YYYY_MM	92	18156	18156	0	0	0	0	0	0	0	0	2015-07-15T14:00:00	2023-08-31T22:00:00
Astro	231017	mms1_fpi_fast_l2_dis-moms	YYYYMMDDHHMMSS_MMS	mms/mms1/fpi/fast/l2/dis-moms	YYYY_MM	92	18157	18157	0	0	0	0	0	0	0	0	2015-07-15T14:00:00	2023-08-31T22:00:00
Astro	231017	mms1_fpi_fast_l2_dis-momsaux	YYYYMMDDHHMMSS_MMS	mms/mms1/fpi/fast/l2/dis-momsaux	YYYY_MM	70	13700	13700	0	0	0	0	0	0	0	0	2015-09-01T00:00:00	2023-08-31T22:00:00
Astro	231017	mms1_fpi_fast_l2_dis-partmoms	YYYYMMDDHHMMSS_MMS	mms/mms1/fpi/fast/l2/dis-partmoms	YYYY_MM	63	12354	12354	0	0	0	0	0	0	0	0	2015-09-01T00:00:00	2021-06-19T22:00:00
Astro	231017	mms1_fsm_brst_l3_8khz	YYYYMMDDHHMMSS_MMS	mms/mms1/fsm/brst/l3/8khz	YYYY_MM	1	1	1	0	0	0	0	0	0	0	0	2017-07-11T23:13:03	2017-07-11T23:13:03
Astro	231017	mms1_hpca_brst_l2_ion	YYYYMMDDHHMMSS_MMS	mms/mms1/hpca/brst/l2/ion	YYYY_MM	91	66665	66665	0	0	0	0	0	0	0	0	2015-07-15T15:27:04	2023-04-24T16:29:43
Astro	231017	mms1_hpca_brst_l2_moments	YYYYMMDDHHMMSS_MMS	mms/mms1/hpca/brst/l2/moments	YYYY_MM	91	66616	66616	0	0	0	0	0	0	0	0	2015-07-15T15:27:04	2023-04-24T16:29:43
